customerid,gender,country,trafficsource,devicecategory,device,os,age
4370.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,48.0
6826.0,Male,United Kingdom,Organic Search,Computer,Laptop,Linux,41.0
,Female,India,Organic Search,Computer,Desktop,Windows,25.0
9901.0,Male,Japan,Social Media,Computer,Desktop,Windows,18.0
5791.0,Male,Canada,Social Media,Computer,Desktop,Windows,43.0
7777.0,Male,South Korea,Paid Advertisment,Computer,Desktop,Windows,28.0
8785.0,Male,Turkey,Paid Advertisment,Computer,Desktop,Windows,42.0
6993.0,Male,,Social Media,Computer,,Windows,18.0
3557.0,Female,China,Social Media,Computer,Laptop,Windows,24.0
5587.0,Male,United States,Social Media,Mobile,Smart Phone,Android,30.0
8784.0,Female,Mexico,Social Media,Computer,Laptop,Windows,30.0
4106.0,Female,Egypt,Organic Search,Computer,Laptop,Windows,25.0
5385.0,Male,India,Social Media,Computer,Laptop,Windows,
2167.0,,United Kingdom,Social Media,Computer,Desktop,Windows,19.0
1796.0,Male,United States,Paid Advertisment,Computer,Laptop,Windows,28.0
4055.0,Female,Philippines,Organic Search,Computer,Laptop,Windows,31.0
6418.0,Female,Australia,Paid Advertisment,Mobile,Smart Phone,Android,35.0
5217.0,Male,Spain,Social Media,Computer,Desktop,Windows,37.0
5191.0,Female,Mexico,Organic Search,Computer,Laptop,Windows,18.0
6440.0,Female,Italy,Social Media,Mobile,Smart Phone,Android,18.0
1438.0,Male,United States,Paid Advertisment,Computer,,Windows,42.0
6360.0,Male,China,Organic Search,Mobile,Tablet,Windows,
4253.0,Female,Spain,Organic Search,Mobile,Smart Phone,Android,22.0
2496.0,Male,Taiwan,Organic Search,Computer,Desktop,Windows,45.0
2249.0,Female,South Korea,Organic Search,Computer,Desktop,Mac,31.0
9317.0,Female,Germany,Paid Advertisment,Mobile,Tablet,Windows,41.0
1240.0,Male,Spain,Organic Search,Computer,Laptop,Windows,30.0
3165.0,Female,Mexico,Organic Search,Computer,Laptop,Windows,50.0
9120.0,Male,Mexico,Paid Advertisment,Computer,Laptop,Windows,47.0
4324.0,Female,Brazil,Paid Advertisment,Computer,Laptop,Linux,27.0
7589.0,Male,Mexico,Organic Search,Computer,Desktop,Windows,39.0
8584.0,Male,Belgium,Organic Search,Mobile,Smart Phone,iOS,36.0
7858.0,Male,India,Organic Search,Mobile,Tablet,Windows,43.0
2505.0,Male,Germany,Organic Search,Computer,Laptop,Windows,20.0
9956.0,Male,Taiwan,Organic Search,Computer,Laptop,Windows,36.0
6309.0,Female,South Korea,Organic Search,Mobile,Smart Phone,Windows,40.0
4521.0,Male,United States,Organic Search,Computer,Desktop,Windows,18.0
9597.0,Male,United States,Organic Search,Computer,Desktop,Mac,18.0
3556.0,Male,Australia,Organic Search,Computer,Laptop,Windows,18.0
9849.0,Male,United Kingdom,Organic Search,Computer,Desktop,Mac,27.0
6150.0,Female,Italy,Social Media,Mobile,Smart Phone,Android,37.0
2125.0,Male,South Korea,Social Media,Computer,Laptop,Windows,45.0
6179.0,Female,United States,Organic Search,Computer,Laptop,Linux,30.0
7564.0,Female,United States,Paid Advertisment,Computer,Desktop,Windows,46.0
7271.0,Male,Mexico,Organic Search,Computer,Desktop,Linux,18.0
2120.0,Male,,Paid Advertisment,Mobile,Tablet,Android,18.0
9400.0,Female,Japan,Social Media,Computer,Laptop,Windows,29.0
1972.0,Male,Canada,Social Media,Mobile,Tablet,Android,33.0
7535.0,Female,China,Social Media,Mobile,Smart Phone,Android,29.0
,Male,France,Organic Search,Mobile,Smart Phone,Android,18.0
4433.0,Male,South Korea,Organic Search,Computer,Laptop,Windows,29.0
3591.0,Male,France,Organic Search,Computer,Desktop,Linux,18.0
2115.0,Female,Japan,Paid Advertisment,Computer,Laptop,Windows,36.0
8597.0,Male,India,Organic Search,Computer,Desktop,Windows,
1722.0,Female,Canada,Organic Search,Computer,Desktop,Windows,20.0
7419.0,Male,Netherlands,Social Media,Computer,Laptop,Windows,24.0
6884.0,Female,Saudi Arabia,Social Media,Computer,Desktop,Mac,19.0
1604.0,Male,United Kingdom,Organic Search,Mobile,Smart Phone,Android,29.0
7837.0,Male,Germany,Social Media,Computer,Desktop,Windows,39.0
7005.0,Male,China,Organic Search,Mobile,Tablet,Windows,20.0
7892.0,Female,,Organic Search,Computer,Laptop,Windows,35.0
7735.0,Male,Australia,Paid Advertisment,Computer,Desktop,Mac,24.0
3548.0,Male,Thailand,Paid Advertisment,Computer,Desktop,Windows,22.0
3589.0,Male,Netherlands,Organic Search,Computer,Desktop,Mac,28.0
1789.0,Female,Russia,Paid Advertisment,Computer,Desktop,Windows,19.0
2948.0,Male,South Korea,,Computer,Laptop,Linux,24.0
9254.0,Female,Russia,Organic Search,Mobile,Tablet,iOS,18.0
3415.0,Male,Nigeria,Organic Search,Computer,Desktop,Windows,49.0
3526.0,Male,Turkey,Organic Search,Computer,Laptop,Windows,30.0
2525.0,Female,Russia,Organic Search,Mobile,Smart Phone,Android,23.0
4420.0,Female,Russia,Organic Search,Computer,Desktop,Mac,32.0
1613.0,Male,China,,Computer,Desktop,Windows,28.0
6423.0,Male,Russia,Social Media,Mobile,,Android,27.0
1651.0,Male,France,Paid Advertisment,Computer,Desktop,Windows,36.0
5968.0,Male,Germany,Paid Advertisment,Computer,Laptop,Windows,37.0
2939.0,Male,United Kingdom,Social Media,Mobile,Tablet,Windows,24.0
7736.0,Male,France,Organic Search,Computer,Laptop,Windows,24.0
7532.0,Male,Switzerland,Social Media,Computer,Desktop,Mac,27.0
4003.0,Male,United States,Social Media,Mobile,Smart Phone,Android,18.0
,Male,,Paid Advertisment,Computer,Laptop,Windows,18.0
5791.0,Male,China,Paid Advertisment,Mobile,Tablet,Windows,43.0
6196.0,Female,United States,Organic Search,Mobile,Tablet,iOS,46.0
7901.0,Male,India,Social Media,Mobile,Smart Phone,Windows,27.0
7101.0,Male,South Korea,Organic Search,Mobile,Smart Phone,Android,35.0
5540.0,Male,Belgium,Organic Search,Computer,Desktop,Windows,33.0
6869.0,Male,Italy,Organic Search,Mobile,Smart Phone,Android,60.0
1285.0,Male,United States,Paid Advertisment,Computer,Laptop,Windows,41.0
1963.0,Female,India,Social Media,Computer,Desktop,Mac,28.0
6325.0,Male,Germany,Paid Advertisment,Computer,Laptop,Windows,20.0
5774.0,Male,Poland,Social Media,Mobile,Tablet,Windows,18.0
2233.0,Female,Switzerland,Paid Advertisment,Computer,Laptop,Linux,32.0
2944.0,Male,Thailand,Organic Search,Computer,Laptop,Windows,22.0
3666.0,Female,Brazil,Organic Search,Mobile,Smart Phone,Android,18.0
9601.0,Male,United States,Organic Search,Computer,Laptop,Windows,23.0
2071.0,Male,Indonesia,Paid Advertisment,Computer,Desktop,Mac,19.0
2146.0,Female,China,Social Media,Computer,Laptop,Windows,46.0
4010.0,Female,Saudi Arabia,Organic Search,Computer,Desktop,Mac,38.0
4717.0,Male,United States,Organic Search,Computer,Laptop,Windows,29.0
1597.0,Male,France,Organic Search,Computer,Laptop,Windows,44.0
2332.0,Female,Taiwan,Social Media,Computer,Desktop,Windows,30.0
5415.0,Female,Spain,Organic Search,Mobile,Smart Phone,Android,21.0
3060.0,Male,Saudi Arabia,Organic Search,Computer,Laptop,Windows,45.0
8028.0,Male,United States,Organic Search,Computer,Laptop,Windows,35.0
8244.0,Female,China,Organic Search,Computer,Laptop,Windows,19.0
6587.0,Male,Germany,Organic Search,Computer,Desktop,Windows,28.0
9019.0,Male,South Korea,Organic Search,Mobile,Tablet,Android,21.0
5616.0,Female,Netherlands,Organic Search,Computer,Laptop,Windows,18.0
2708.0,Female,,Organic Search,Computer,Desktop,Linux,39.0
6178.0,Male,South Korea,Paid Advertisment,Computer,Desktop,Windows,49.0
7398.0,Male,Russia,Social Media,Mobile,Smart Phone,Android,18.0
9383.0,Male,India,Social Media,Mobile,Tablet,Android,35.0
3144.0,Male,Brazil,Organic Search,Mobile,Smart Phone,Android,23.0
6126.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,25.0
5637.0,Male,Japan,Organic Search,Mobile,Smart Phone,Android,24.0
8445.0,Female,Canada,Organic Search,Computer,Desktop,Windows,21.0
9085.0,Female,United States,Organic Search,Mobile,Smart Phone,Android,30.0
,Male,South Korea,Paid Advertisment,Computer,Desktop,Windows,21.0
8067.0,Male,Germany,Organic Search,Computer,Desktop,Windows,32.0
6088.0,Male,,Social Media,Computer,Desktop,Windows,29.0
1268.0,Female,,Paid Advertisment,Computer,Desktop,Windows,27.0
7933.0,Male,United Kingdom,Social Media,Computer,,Linux,20.0
3990.0,Female,United States,Organic Search,Mobile,Smart Phone,Android,24.0
1948.0,Female,India,Organic Search,Computer,Laptop,Linux,37.0
7344.0,Male,Poland,Social Media,Computer,Laptop,Windows,35.0
8614.0,Male,China,Organic Search,,Desktop,Windows,20.0
8491.0,Male,United Kingdom,Organic Search,Computer,Laptop,Linux,30.0
3063.0,Female,Mexico,Social Media,Computer,Desktop,Windows,37.0
1298.0,Female,France,Paid Advertisment,Computer,Desktop,Windows,18.0
8974.0,Male,Netherlands,Social Media,Computer,Desktop,Linux,35.0
8563.0,Male,United States,Organic Search,Computer,Laptop,Windows,23.0
5963.0,Male,United States,Organic Search,Computer,Desktop,,35.0
4382.0,Female,Japan,Social Media,Computer,Desktop,Windows,22.0
3277.0,Female,Belgium,Social Media,Computer,Laptop,Windows,18.0
1742.0,Female,Germany,Paid Advertisment,Computer,Laptop,Windows,18.0
9774.0,Male,Mexico,Paid Advertisment,Computer,Laptop,Windows,30.0
9984.0,Male,Japan,Organic Search,Computer,Desktop,Windows,32.0
6250.0,Male,India,Organic Search,Mobile,Smart Phone,Android,20.0
4337.0,Male,Italy,Organic Search,Computer,Laptop,Windows,36.0
3812.0,Female,Japan,Organic Search,Mobile,Smart Phone,Android,18.0
6886.0,Female,Turkey,Organic Search,Computer,Desktop,Windows,29.0
3892.0,Male,Indonesia,Organic Search,Computer,Desktop,Windows,18.0
6385.0,Male,India,Paid Advertisment,Computer,Laptop,Windows,23.0
2106.0,Male,France,Social Media,Computer,Laptop,Windows,30.0
4426.0,Female,Egypt,Social Media,Computer,Desktop,Windows,21.0
3872.0,Male,Netherlands,Organic Search,Computer,Desktop,Windows,26.0
5289.0,Male,Netherlands,Organic Search,Mobile,Smart Phone,Android,40.0
8633.0,Female,France,Organic Search,Mobile,Tablet,Android,24.0
1979.0,Male,Argentina,Organic Search,Mobile,Tablet,Android,38.0
3598.0,Female,South Korea,Paid Advertisment,Computer,Desktop,Linux,18.0
1138.0,Male,United Kingdom,Social Media,Computer,Desktop,Windows,35.0
4417.0,Male,Saudi Arabia,Organic Search,Mobile,Smart Phone,Windows,44.0
5895.0,Male,Spain,Organic Search,Computer,Desktop,Windows,18.0
3723.0,Female,China,Social Media,Computer,Desktop,Windows,22.0
1786.0,Male,Turkey,Organic Search,Computer,Laptop,Linux,35.0
5830.0,Female,South Korea,Social Media,Mobile,Smart Phone,Windows,27.0
3705.0,Male,India,Organic Search,Computer,Desktop,Linux,33.0
5400.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,23.0
3002.0,Female,United Kingdom,Social Media,Computer,Laptop,Windows,30.0
6998.0,Male,Canada,Paid Advertisment,Mobile,Smart Phone,Windows,28.0
8000.0,Female,Turkey,Social Media,Computer,Laptop,Windows,41.0
1396.0,Female,United States,Organic Search,Computer,Laptop,Windows,32.0
6332.0,Male,South Korea,Social Media,Mobile,Smart Phone,Windows,33.0
5220.0,Male,Canada,Social Media,Computer,Laptop,Windows,25.0
5429.0,Female,Canada,Organic Search,Mobile,Smart Phone,Windows,25.0
7170.0,Male,United Kingdom,Social Media,Mobile,Smart Phone,Windows,25.0
2038.0,Male,Italy,Social Media,Mobile,Tablet,Windows,33.0
7505.0,Male,Netherlands,Organic Search,Computer,Laptop,Linux,25.0
1846.0,Female,United States,Social Media,Computer,Laptop,Windows,32.0
9222.0,,Switzerland,Organic Search,Mobile,Smart Phone,Android,
9099.0,Male,Italy,Organic Search,Computer,Desktop,Mac,38.0
8348.0,Male,France,Social Media,Computer,Desktop,Windows,26.0
7675.0,Female,China,Organic Search,Computer,Desktop,Windows,42.0
5848.0,Male,Turkey,Social Media,Computer,Desktop,Windows,25.0
8962.0,Male,Spain,Organic Search,Computer,Laptop,Linux,18.0
2979.0,Male,Italy,Paid Advertisment,Mobile,Smart Phone,Android,19.0
5779.0,Male,Japan,Organic Search,Mobile,Tablet,Windows,18.0
3011.0,Male,Thailand,Paid Advertisment,Mobile,Smart Phone,Android,26.0
9863.0,Male,Russia,Social Media,Mobile,Smart Phone,Android,30.0
1750.0,Male,Japan,Organic Search,Computer,Desktop,Windows,46.0
2693.0,Female,Saudi Arabia,Social Media,Computer,Desktop,Mac,33.0
7055.0,Female,Taiwan,Organic Search,Computer,Desktop,Windows,
7490.0,Female,United Kingdom,Organic Search,Computer,Laptop,Windows,38.0
8054.0,Female,South Korea,Organic Search,Computer,Laptop,Windows,18.0
5690.0,Male,India,Organic Search,Computer,Laptop,Windows,32.0
5344.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,37.0
4292.0,Male,Turkey,Organic Search,Computer,Desktop,Mac,18.0
6335.0,Female,Japan,Organic Search,Mobile,Tablet,Android,41.0
3339.0,Male,South Korea,Social Media,Computer,Laptop,Linux,33.0
9245.0,Female,China,Organic Search,Computer,Desktop,Windows,25.0
5435.0,Male,United States,Social Media,Mobile,Smart Phone,Android,36.0
7224.0,Female,India,Social Media,Mobile,Tablet,Windows,52.0
7228.0,Male,United States,Paid Advertisment,Computer,Desktop,Windows,31.0
8224.0,Male,Canada,Organic Search,Computer,Laptop,Windows,32.0
5729.0,Female,Japan,,Computer,Desktop,Mac,25.0
1285.0,Male,Poland,Social Media,Computer,Desktop,Windows,21.0
8864.0,Female,Mexico,Paid Advertisment,Computer,,Windows,38.0
9124.0,Female,China,Organic Search,Computer,Desktop,Windows,21.0
7121.0,Male,United Kingdom,Organic Search,Computer,Laptop,Windows,30.0
5380.0,Female,,Organic Search,Computer,Desktop,Windows,25.0
5030.0,Male,France,Paid Advertisment,Computer,Desktop,Windows,34.0
4024.0,Male,Germany,Paid Advertisment,Computer,Desktop,,33.0
9526.0,Male,France,Organic Search,Mobile,Tablet,Windows,40.0
2613.0,Female,Taiwan,Paid Advertisment,Computer,Desktop,Mac,24.0
6723.0,Female,France,Organic Search,Computer,Desktop,Windows,27.0
5204.0,Male,South Korea,Social Media,Computer,Desktop,Windows,20.0
3049.0,Male,Saudi Arabia,Social Media,Computer,Desktop,Windows,25.0
9757.0,Male,South Korea,Organic Search,Computer,Laptop,Windows,33.0
9363.0,Male,South Korea,Social Media,Computer,Desktop,Mac,37.0
5823.0,Male,China,Organic Search,Computer,Desktop,Windows,20.0
3884.0,,United Kingdom,Organic Search,Computer,Laptop,Linux,38.0
8584.0,Male,Spain,Organic Search,Computer,Desktop,Windows,43.0
8642.0,Female,China,Organic Search,Mobile,Smart Phone,Windows,
3139.0,Female,Japan,Social Media,Mobile,Smart Phone,Windows,48.0
6760.0,Male,United Kingdom,Organic Search,Computer,Desktop,Mac,22.0
8211.0,Female,Netherlands,Organic Search,Computer,Laptop,Linux,18.0
4116.0,Male,France,Organic Search,Mobile,Tablet,Windows,18.0
1578.0,Female,United Kingdom,Organic Search,Computer,Laptop,Windows,44.0
8946.0,Male,Netherlands,Organic Search,Computer,Laptop,Windows,36.0
8414.0,Male,Netherlands,Organic Search,Computer,Laptop,Windows,29.0
4809.0,Female,Switzerland,Organic Search,Computer,Desktop,Windows,32.0
3498.0,Male,Mexico,Paid Advertisment,Mobile,Tablet,Android,18.0
2933.0,Female,United Kingdom,Organic Search,Mobile,Smart Phone,Android,54.0
1875.0,Male,Italy,Organic Search,Computer,Laptop,Windows,31.0
8073.0,Male,China,,Computer,Laptop,Windows,31.0
1566.0,Male,Mexico,Paid Advertisment,Computer,Laptop,Windows,37.0
4422.0,Female,Canada,Organic Search,Computer,Desktop,Mac,34.0
9087.0,Male,Indonesia,Organic Search,Computer,Laptop,Windows,32.0
8158.0,Female,Japan,Social Media,Computer,Laptop,Windows,22.0
4902.0,Female,Germany,Paid Advertisment,Computer,Laptop,Windows,34.0
6488.0,Male,United Kingdom,Social Media,Computer,,Windows,48.0
3083.0,Male,Japan,Organic Search,Computer,Desktop,Windows,43.0
3842.0,Female,Japan,Organic Search,Mobile,Smart Phone,Android,45.0
1171.0,Female,Italy,Paid Advertisment,Computer,Laptop,Windows,24.0
9316.0,Male,Switzerland,Paid Advertisment,Computer,Laptop,Windows,20.0
6809.0,Male,Switzerland,Paid Advertisment,Mobile,Tablet,Android,28.0
3770.0,Male,India,Organic Search,Computer,Desktop,Windows,30.0
2699.0,Female,Netherlands,Organic Search,Computer,Desktop,Windows,40.0
7084.0,Female,Germany,Social Media,Mobile,Tablet,Windows,18.0
8660.0,Male,Netherlands,Organic Search,Computer,Desktop,Windows,45.0
4390.0,Male,United States,Organic Search,Mobile,Tablet,Windows,28.0
2533.0,Male,,Paid Advertisment,Computer,Laptop,Windows,25.0
3537.0,Male,Turkey,Organic Search,,Laptop,Windows,19.0
7979.0,Female,Iran,Organic Search,Computer,Laptop,Windows,18.0
,Female,Nigeria,Organic Search,Computer,Desktop,Mac,38.0
1737.0,Male,Germany,Organic Search,Mobile,Smart Phone,Windows,30.0
1704.0,Female,Australia,Organic Search,Computer,Desktop,Windows,18.0
9282.0,Male,Belgium,Social Media,Computer,Laptop,Linux,18.0
7603.0,Male,United States,Organic Search,Computer,Desktop,Windows,26.0
4169.0,Male,Mexico,Organic Search,Mobile,Smart Phone,Android,46.0
7828.0,,United Kingdom,Organic Search,Computer,Desktop,Windows,27.0
9957.0,Male,India,Social Media,Computer,Laptop,Linux,18.0
7462.0,Male,United States,Paid Advertisment,Computer,Laptop,Windows,27.0
4691.0,Male,Japan,Organic Search,Mobile,Tablet,Android,27.0
1123.0,Male,France,Organic Search,Computer,Laptop,,18.0
6318.0,Male,Italy,Organic Search,Computer,Laptop,Linux,29.0
8816.0,Female,United Kingdom,Organic Search,Computer,Desktop,Windows,27.0
7293.0,Female,Spain,Social Media,Computer,Laptop,Windows,36.0
1237.0,Male,France,Organic Search,Computer,Desktop,Windows,48.0
9698.0,Female,Spain,Organic Search,Computer,Desktop,Windows,41.0
4447.0,Male,Italy,Social Media,Computer,Desktop,Mac,27.0
7559.0,Male,Japan,Social Media,Computer,Desktop,Windows,18.0
2146.0,Female,Nigeria,Organic Search,Computer,Desktop,Mac,55.0
6627.0,Male,Japan,Organic Search,Mobile,Tablet,Windows,30.0
7750.0,Male,Canada,Social Media,Computer,Desktop,Windows,30.0
6794.0,Male,,Organic Search,Computer,Desktop,Linux,29.0
7184.0,Male,United Kingdom,Organic Search,Computer,Laptop,Windows,31.0
1857.0,Male,Australia,Organic Search,Computer,Laptop,Windows,28.0
9527.0,Female,India,Paid Advertisment,Computer,Laptop,Windows,24.0
7781.0,Male,Vietnam,Organic Search,Computer,Desktop,Windows,24.0
3031.0,Female,Vietnam,Social Media,Mobile,Smart Phone,Android,29.0
5616.0,Female,Vietnam,Organic Search,Computer,,Linux,24.0
1272.0,Male,Germany,Social Media,Computer,Laptop,Windows,
2902.0,Female,China,Organic Search,Computer,Laptop,Linux,31.0
4973.0,Female,South Korea,Social Media,Computer,Desktop,Linux,27.0
4968.0,Male,Japan,Organic Search,Computer,Laptop,,45.0
2770.0,Male,Mexico,Organic Search,Computer,Desktop,Linux,18.0
8133.0,Male,Russia,Organic Search,Computer,Desktop,Windows,40.0
8372.0,Male,Switzerland,Organic Search,Computer,Laptop,Linux,42.0
7954.0,Male,Russia,Social Media,Computer,Desktop,Linux,18.0
2120.0,Male,Germany,Social Media,Computer,Laptop,Windows,26.0
8256.0,Male,Netherlands,Paid Advertisment,Computer,Laptop,Linux,26.0
2894.0,Female,South Korea,Organic Search,Computer,Laptop,Windows,18.0
3175.0,Male,Spain,Social Media,Computer,Laptop,Windows,22.0
5908.0,Male,Canada,Social Media,Mobile,Smart Phone,Android,18.0
8378.0,Male,South Korea,Social Media,Computer,Desktop,Windows,47.0
2640.0,Female,India,Organic Search,Computer,Laptop,Windows,39.0
7059.0,Female,Brazil,Organic Search,Computer,Desktop,Windows,42.0
8883.0,Female,Italy,Social Media,Computer,Laptop,Windows,37.0
9387.0,Male,Germany,Organic Search,Computer,Laptop,Windows,18.0
9938.0,Male,China,Social Media,Computer,Laptop,Windows,24.0
3518.0,Male,Japan,Organic Search,Computer,Laptop,Windows,34.0
9046.0,Male,Australia,Organic Search,Computer,Desktop,Windows,18.0
9625.0,Male,Canada,Organic Search,Mobile,Tablet,Android,37.0
7574.0,Male,France,Organic Search,Computer,Desktop,Windows,27.0
9228.0,Male,United States,Organic Search,Mobile,Tablet,Android,26.0
4205.0,Female,Spain,Paid Advertisment,Mobile,Tablet,Android,37.0
1359.0,Male,Russia,Organic Search,Computer,Desktop,Windows,34.0
8733.0,Male,United States,Social Media,Mobile,Tablet,Windows,26.0
1735.0,Female,Brazil,Social Media,Mobile,Tablet,Android,41.0
5464.0,Male,Italy,Organic Search,Computer,Desktop,Windows,19.0
7571.0,Male,India,Social Media,Mobile,Smart Phone,Android,36.0
5573.0,Male,Switzerland,Social Media,Computer,Desktop,Windows,35.0
4212.0,Female,Germany,Organic Search,Computer,Laptop,Windows,26.0
